"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"214","MTS_10334","10334","10334","Navajo Rd & Jaffe Ct","32.8027961","-117.00867259","MTS","1.0","N-E/B","nav125","","32.80279131921582","-117.00866071121655"
"215","MTS_10336","10336","10336","La Mesa Bl & Garfield St","32.77230406","-117.00604158","MTS","1.0","N-E/B","","","32.77229928252261","-117.00602970060261"
"216","MTS_10346","10346","10346","Pearl St & La Jolla Bl","32.83915156","-117.27792366","MTS","1.0","F-E/B","","","32.83914679269568","-117.27791173323716"
"217","MTS_10347","10347","10347","Silverado St & Herschel Av","32.84518365","-117.27340634","MTS","1.0","N-N/B","silher","","32.845178881615844","-117.2733944145913"
"218","MTS_10349","10349","10349","Torrey Pines Rd & Prospect St","32.84741114","-117.26694278","MTS","1.0","F-N/B","","","32.847406363964524","-117.26693085689114"
"219","MTS_10351","10351","10351","Turquoise St & La Jolla Bl","32.8081234","-117.26126202","MTS","1.0","F-E/B","","","32.808118630486995","-117.26125009116275"
"220","MTS_10357","10357","10357","Grand Av & Bayard St","32.79503048","-117.25269959","MTS","1.0","F-E/B","grabay","","32.79502571144221","-117.25268766909896"
"221","MTS_10358","10358","10358","Garnet Av & Cass St","32.79737632","-117.25151897","MTS","1.0","F-E/B","garcas","","32.79737155405077","-117.25150704529844"
"222","MTS_10359","10359","10359","W Mission Bay Dr & Mission Bl","32.77191447","-117.25042589","MTS","1.0","F-S/B","mismis","","32.771909709659965","-117.25041397514408"
"223","MTS_10360","10360","10360","Grand Av & Cass St","32.79542712","-117.25090128","MTS","1.0","F-E/B","","","32.79542235233639","-117.25088935891684"
"224","MTS_10361","10361","10361","W Mission Bay Dr & Mariners Wy","32.77088084","-117.24671191","MTS","1.0","F-E/B","","","32.77087607724599","-117.24669999012042"
"225","MTS_10363","10363","10363","Garnet Av & Fanuel St","32.79855918","-117.24596103","MTS","1.0","F-E/B","","","32.79855441441709","-117.24594911322049"
"226","MTS_10364","10364","10364","Voltaire St & Sunset Cliffs Bl","32.74974432","-117.24299587","MTS","1.0","F-E/B","","","32.74973955791108","-117.2429839527482"
"227","MTS_10365","10365","10365","West Point Loma Bl & Sunset Cliffs Bl","32.75076385","-117.24199256","MTS","1.0","F-E/B","wplsun","","32.750759089751206","-117.24198064855085"
"228","MTS_10366","10366","10366","Voltaire St & Ebers St","32.74868075","-117.24127308","MTS","1.0","F-E/B","","","32.7486759845423","-117.24126116701369"
"229","MTS_10368","10368","10368","La Jolla Village Dr & N. Torrey Pines Rd","32.86997223","-117.24179276","MTS","1.0","F-S/B","","","32.86996745477625","-117.24178083837916"
"230","MTS_10369","10369","10369","Voltaire St & Froude St","32.747543","-117.239543","MTS","1.0","F-E/B","","","32.74753823691785","-117.23953108524893"
"231","MTS_10370","10370","10370","Grand Av & Ingraham St","32.79786443","-117.23973098","MTS","1.0","F-E/B","graing","","32.79785966624488","-117.23971906020064"
"232","MTS_10371","10371","10371","Voltaire St & Soto St","32.74623225","-117.23744676","MTS","1.0","M-Street-E/B","","","32.746227489634194","-117.237434842586"
"233","MTS_10372","10372","10372","W Mission Bay Dr & Quivira Rd","32.76523713","-117.23760123","MTS","1.0","F-E/B","","","32.765232369122785","-117.23758931790111"
"234","MTS_10374","10374","10374","Gilman Dr & Myers Dr","32.87694863","-117.23553288","MTS","1.0","F-E/B","gilmye","","32.87694385128245","-117.23552095091253"
"235","MTS_10375","10375","10375","Grand Av & Lamont St","32.79906206","-117.23432273","MTS","1.0","F-E/B","","","32.799057293597414","-117.23431080829366"
"236","MTS_10378","10378","10378","La Jolla Village Dr & Villa La Jolla Dr","32.87149562","-117.23310721","MTS","1.0","F-E/B","lajvil","","32.871490846209596","-117.2330952837339"
"237","MTS_10379","10379","10379","West Point Loma Bl & Temecula St","32.75224904","-117.23259626","MTS","1.0","N-E/B","","","32.75224427464778","-117.23258434529806"
"238","MTS_10381","10381","10381","Voltaire St & Las Lomas St","32.7413332","-117.23104682","MTS","1.0","F-E/B","","","32.7413284388371","-117.23103490790778"
"239","MTS_10382","10382","10382","Macaulay St & Tustin St","32.7328054","-117.23128033","MTS","2.0","N-E/B","","","32.73280063562605","-117.23126841269202"
"240","MTS_10383","10383","10383","Garnet Av & Olney St","32.80219779","-117.22952819","MTS","1.0","F-E/B","","","32.80219302698327","-117.22951626884664"
"241","MTS_10384","10384","10384","Grand Av & Olney St","32.80026295","-117.22881999","MTS","1.0","F-E/B","","","32.80025817849466","-117.22880807300261"
"242","MTS_10386","10386","10386","Garnet Av & Fogg St","32.80344839","-117.22570831","MTS","2.0","F-E/B","","","32.80344362380215","-117.22569639304606"
"243","MTS_10390","10390","10390","Garnet Av & Soledad Mountain Rd","32.80496453","-117.22340462","MTS","1.0","M-Street-E/B","","","32.80495975835737","-117.22339270269873"
"244","MTS_10391","10391","10391","La Jolla Village Dr & Lebon Dr","32.87059245","-117.22324803","MTS","1.0","F-E/B","","","32.87058767757803","-117.22323610991393"
"245","MTS_10392","10392","10392","West Point Loma Bl & Groton St","32.75436227","-117.22153796","MTS","1.0","F-E/B","wplgro","","32.75435751061049","-117.221526052288"
"246","MTS_10396","10396","10396","Garnet Av & Mission Bay Dr","32.80644496","-117.21688901","MTS","1.0","M-Street-E/B","","","32.80644019565597","-117.21687709392631"
"247","MTS_10399","10399","10399","Nobel Dr & Regents Rd","32.86723165","-117.21861871","MTS","1.0","F-E/B","regnob","","32.86722687627851","-117.21860678428213"
"248","MTS_10400","10400","10400","La Jolla Village Dr & Regents Rd","32.87146483","-117.21786083","MTS","1.0","F-E/B","lajreE","","32.871460052451745","-117.21784890669554"
"249","MTS_10401","10401","10401","Governor Dr & Regents Rd","32.85127586","-117.21623535","MTS","1.0","F-E/B","","","32.85127108771468","-117.2162234299131"
"250","MTS_10404","10404","10404","Governor Dr & Scripps St","32.85095029","-117.21498789","MTS","1.0","F-E/B","","","32.850945518740815","-117.21497597196111"
"251","MTS_10407","10407","10407","Clairemont Mesa Bl & Moraga Av","32.82841685","-117.21300249","MTS","1.0","F-E/B","","","32.828412081406384","-117.21299057018199"
"252","MTS_10408","10408","10408","Governor Dr & Stadium St","32.85072425","-117.21296004","MTS","1.0","F-E/B","","","32.85071947417651","-117.21294811739558"
"253","MTS_10409","10409","10409","La Jolla Village Dr & Executive Wy","32.87369359","-117.20908796","MTS","1.0","F-E/B","","","32.87368880690987","-117.20907604489081"
"254","MTS_10410","10410","10410","Midway Dr & East Dr","32.75028454","-117.20910415","MTS","1.0","F-S/B","","","32.75027977287672","-117.20909223461385"
"255","MTS_10412","10412","10412","Governor Dr & Mercer St","32.85188286","-117.20994438","MTS","1.0","N-E/B","","","32.85187808887496","-117.20993245997751"
"256","MTS_10413","10413","10413","Clairemont Mesa Bl & Pocahontas Av","32.82760523","-117.20851421","MTS","1.0","F-E/B","","","32.827600453738164","-117.20850229301297"
"257","MTS_10419","10419","10419","Clairemont Dr & Denver St","32.79026125","-117.20279724","MTS","1.0","F-E/B","","","32.79025648401477","-117.20278532780914"
"258","MTS_10421","10421","10421","Balboa Av & Clairemont Dr","32.81161808","-117.20055798","MTS","1.0","F-E/B","clabal","","32.81161330675383","-117.20054606227063"
"259","MTS_10422","10422","10422","Mira Mesa Bl & Scranton Rd","32.89251791","-117.20095004","MTS","0.0","F-E/B","mirscr","","32.89251313439478","-117.20093812191215"
"260","MTS_10426","10426","10426","Clairemont Mesa Bl & Dubois Dr","32.83436972","-117.19742433","MTS","1.0","F-E/B","","","32.83436495093433","-117.19741241871859"
"261","MTS_10428","10428","10428","Clairemont Mesa Bl & Genesee Av","32.83435318","-117.19420109","MTS","1.0","F-E/B","clagnE","","32.83434840784417","-117.19418917482317"
"262","MTS_10432","10432","10432","Clairemont Mesa Bl & Frink Av","32.83438449","-117.19118021","MTS","1.0","F-E/B","","","32.83437971137606","-117.19116829389404"
"263","MTS_10433","10433","10433","Hotel Circle S & I-8 West (Ramp)","32.75926063","-117.1884487","MTS","2.0","N-E/B","","","32.759255869084754","-117.18843678769024"
"264","MTS_10434","10434","10434","Linda Vista Rd & Goshen St","32.77032747","-117.1879192","MTS","1.0","F-E/B","","","32.770322699096255","-117.18790729283488"
"265","MTS_10436","10436","10436","Clairemont Mesa Bl & Diane Av","32.83435538","-117.18669365","MTS","1.0","F-E/B","","","32.83435060591167","-117.18668173805438"
"266","MTS_10437","10437","10437","Balboa Av & Mt Everest Bl","32.81807524","-117.18496454","MTS","1.0","F-E/B","","","32.81807046588831","-117.18495262826822"
"267","MTS_10441","10441","10441","Balboa Av & Genesee Av","32.81935606","-117.18132596","MTS","1.0","F-E/B","balgen","","32.819351289423","-117.18131404958014"
"268","MTS_10442","10442","10442","Linda Vista Rd & Via Las Cumbres","32.77151527","-117.17987018","MTS","1.0","F-E/B","","","32.7715105033921","-117.17985827196527"
"269","MTS_10444","10444","10444","Miramar Rd & Miramar Pl","32.87758931","-117.17799465","MTS","1.0","F-E/B","","","32.87758453303994","-117.1779827391183"
"270","MTS_10446","10446","10446","Balboa Av & Mt Alifan Dr","32.82016137","-117.17547857","MTS","1.0","F-E/B","","","32.82015659562919","-117.17546665827889"
"271","MTS_10447","10447","10447","Clairemont Mesa Bl & Doliva Dr","32.83422523","-117.17515437","MTS","1.0","F-E/B","","","32.83422045426073","-117.17514246171447"
"272","MTS_10449","10449","10449","Broadway & N Harbor Dr","32.71559981","-117.17249172","MTS","1.0","F-E/B","brohar","","32.715595052994665","-117.1724798148209"
"273","MTS_10450","10450","10450","Miramar Rd & Frost Mar Pl","32.87760757","-117.17225237","MTS","1.0","F-E/B","","","32.877602789695345","-117.1722404576239"
"274","MTS_10451","10451","10451","Balboa Av & Mt Albertine Av","32.82016881","-117.17117542","MTS","1.0","F-E/B","","","32.820164035740106","-117.17116350587212"
"275","MTS_10452","10452","10452","Washington St & Falcon St","32.74974541","-117.17018218","MTS","1.0","F-E/B","","","32.7497406424747","-117.17017027955208"
"276","MTS_10453","10453","10453","Union St & A St","32.71949332","-117.16548935","MTS","0.0","F-N/B","uniast","","32.71948855413872","-117.16547744516318"
"277","MTS_10454","10454","10454","Broadway & Kettner Bl","32.71562174","-117.16881806","MTS","1.0","F-E/B","broket","broket","32.715616978717925","-117.16880615559762"
"278","MTS_10456","10456","10456","Washington St & Dove St","32.74974837","-117.16830878","MTS","1.0","F-E/B","wasdov","","32.74974360529746","-117.16829687628812"
"279","MTS_10458","10458","10458","A St & Union St","32.71874785","-117.16579536","MTS","0.0","N-E/B","astuni","","32.71874308379282","-117.16578345594321"
"280","MTS_10459","10459","10459","State St & A St","32.71950981","-117.16637779","MTS","0.0","F-N/B","staast","","32.71950504399156","-117.166365891211"
