,post_id,num_beds,num_baths,price,sqft,houseType,rentPeriod,parking,laundry,pets,smoking,air conditioning,wheelchair accessible,EV charging,furnished,lat,lon,tfidf_words
144,7452100176,2,2,3354.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,32.764583,-117.196047,"['controls', 'arrive', 'xwgllbu4', 'access', 'fob']"
145,7452100372,3,2,3865.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'storagecourtyardeasy', 'loungeshort']"
146,7452126569,1,1,3800.0,-1,apartment,,attached garage,w/d in unit,,,,,,furnished,46.3144754,11.0480288,"['beac', 'varies', 'stack', 'furnished', 'depending']"
147,7452144122,2,2,3288.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['balconyhalf', 'ndr74ifw', 'kitchenmedia', 'loophardwood', 'seatingprivate']"
148,7452147983,2,2,3234.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,32.764583,-117.196047,"['arrive', 't6labeto', 'progran', 'llip', 'handrails']"
149,7452163505,1,1,2937.0,7,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['billsroof', 'smicrowaverefrigerator', 'na4c6mzn', 'kitchenthree', '000']"
150,7452164122,2,2,3288.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['czbtu3it', 'fireplaceselectric', 'areamicrowavebbq', 'bathsdishwasherin', 'room10']"
151,7452210056,1,1,200.0,-1,apartment,,carport,w/d in unit,,no smoking,,wheelchair accessible,,furnished,46.3144754,11.0480288,"['shorttermrentalsandiego', 'night', 'quiet', 'long', '200']"
152,7452230308,1,1,3151.0,815,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['apartments', 'valley', 'park', 'floorplanscontrolled', 'technologycourtyardelevatorfit']"
153,7452402434,1,1,4550.0,880,apartment,rent period: monthly,valet parking,w/d in unit,,no smoking,,wheelchair accessible,EV charging,furnished,46.3144754,11.0480288,"['condo', '939', 'surfing', 'jolla', 'la']"
154,7452412115,2,2,2705.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,,,"['00', 'rentmesavillage', 'remm', 'utm_knock', 'major']"
155,7452424679,1,1,2468.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['hf7o7iti', 'studiowood', 'flooringelevator', 'stationspolished', 'countertopspet']"
156,7452470422,2,2,2100.0,-1,apartment,rent period: monthly,off-street parking,laundry on site,,no smoking,,,,,46.3144754,11.0480288,"['adults', 'credit', 'quiet', 'bayho', '6600']"
157,7452540618,0,1,2528.0,-1,,,,,,,,,,,37.8268891,-122.3778055,"['jl5xm2hi', 'ceilingsmicrowavequartz', 'loopdog', 'kitchen9', 'balconymedia']"
158,7452547814,1,1,2235.0,754,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,air conditioning,,,,,,"['mesa', 'village', 'rentmesavillage', 'utm_knock', 'place']"
159,7452586334,3,2,3995.0,1490,house,rent period: yearly,attached garage,w/d hookups,,,,,,,,,"['gardener', 'dinning', 'tree', 'clairemont', 'backyard']"
160,7452588014,2,2,4370.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
161,7452601349,1,1,2395.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'f7azovzw', 'gardenelevatorpoollaundry', 'fancarpetstainless']"
162,7452617010,2,2,3324.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'hmr5jusn', 'conditioner', 'balcony', 'jamba']"
163,7452623225,2,2,2630.0,954,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,,,"['00', 'rentmesavillage', 'utm_knock', 'remm', 'village']"
164,7452650006,1,1,2960.0,7,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['dqlhnlmp', 'walldishwashermedia', 'bathsroof', 'fireplacesopen', 'stationsconference']"
165,7452821474,1,1,1800.0,64,apartment,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,,,"['uscd', 'bldg', 'intercom', 'medical', 'lobby']"
166,7452895925,2,2,3354.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'dto5ytt6', 'handrails', 'fob', 'private']"
167,7452897316,1,1,2760.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'bp5r6wdo', 'chargerscourtyardvalet']"
168,7452901732,0,1,1745.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.738913,-117.227883,"['loma', 'elan', 'highlands', 'round', 'community']"
169,7452908540,1,1,2220.0,600,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.743989,-117.249066,"['elan', 'palms', 'pacific', 'pier', 'beach']"
170,7452914813,1,1,2960.0,7,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['garage9', 'fu3erccr', 'tablemicrowavehardwood', 'wallmulti', 'west']"
171,7452915542,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['5otu6hbs', 'squartz', 'appliancesthree', 'roomin', 'dryer10']"
172,7452916579,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['cd3dseet', 'billsdishwashercustom', 'tablequartz', 'stationshalf', 'balconyclub']"
173,7452962012,2,1,3400.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,EV charging,,32.863273895532096,-117.22894803658082,"['avalon', 'landscapedfully', 'i22gwfcx', 'internetwalk', 'kitchenloungepoolstainless']"
174,7452967294,1,1,1800.0,64,apartment,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,,,"['bldg', 'intercom', 'medical', 'lobby', 'wo']"
175,7453043684,1,1,2900.0,-1,apartment,,carport,w/d in unit,,,,,,,32.86082404115404,-117.22933712338651,"['blue', 'per', 'mzu35hkn', 'stationconveniently', 'extensionsmoke']"
176,7453071989,2,2,3324.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['balcony', 'arrive', 'm2u573an', 'handrails', 'wheelchair']"
177,7453080966,1,1,3500.0,-1,condo,rent period: yearly,street parking,laundry in bldg,,no smoking,,,,furnished,46.3144754,11.0480288,"['beach', 'set', 'cable', 'go', 'complex']"
178,7453105228,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['areadishwashercall', 'djn5uyd5', 'entryin', 'wallthree', 'stationsarcade']"
179,7453106158,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['dishwasherbusiness', 'cqlit35w', 'loungemicrowavedog', 'tvsthree', 'ceilingsin']"
180,7453107971,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['jcm5hnu6', 'appliancesbbq', 'west', 'courtfit', 'fireplaces9']"
181,7453108369,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['wallmicrowavequartz', 'billsgroup', '2drcicvu', 'seatingdishwasherbbq', 'ceilingsmedia']"
182,7453326619,2,1,2725.0,918,apartment,,off-street parking,w/d in unit,,,,,,,32.749407,-117.209664,"['04', '00', '004', '918', '11']"
183,7453331175,1,1,2325.0,750,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749986,-117.250405,"['325', 'elan', 'pzlgdr', 'starts', 'walkwaitlist']"
184,7453381277,4,2,6000.0,1500,,,off-street parking,laundry in bldg,,no smoking,,,,furnished,,,"['31', 'side', '2022', 'may', '2023']"
185,7453383587,1,1,2824.0,620,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'patrolseparate']"
186,7453387337,1,1,2948.0,7,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'centercourtyardcall', 'seatingdishwasherfully', 'kitchenrooftop']"
187,7453390826,2,1,2395.0,-1,apartment,rent period: monthly,no parking,no laundry on site,cats are OK - purrr,,,,,,34.12241161041991,-117.70259746059112,"['2595', '2395', 'kandrproperties', 'wo', '00']"
188,7453406900,1,1,2760.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'nearbyoutdoor', 'snd7ueyj']"
189,7453411508,1,1,2739.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'fop5kvyv', 'wheelchair', 'market', 'conditioner']"
190,7453434327,2,2,3750.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['crossroads', 'jolla', 'la', '332', '700']"
191,7453470270,2,2,3379.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'accepts', 'payments', 'yskqotti', 'patio']"
192,7453479744,2,2,3100.0,-1,condo,,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,,,,,"['counters', 'baseboards', 'proof', 'new', 'vanities']"
193,7453494746,2,1,3034.0,850,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['moving', '6bb6geqq', 'luxe', 'pointe', 'announcements']"
194,7453495328,2,2,2705.0,954,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,,,"['rentmesavillage', 'utm_knock', 'village', 'mesa', 'schedulewonderful']"
195,7453497043,3,2,3880.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'tubparkoutdoor', 'friendlymass']"
196,7453519134,2,2,3324.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'obvklqqg', 'llip', 'progran', '95']"
197,7453529592,1,1,3151.0,815,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'transportationmicrowaveprivate']"
198,7453533545,2,2,3695.0,1169,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['apartments', 'valley', 'park', 'receivingonline', 'bathspackage']"
199,7453540668,1,1,2760.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'communityclub', 'rpxmffyj']"
200,7453562645,3,2,4258.0,1355,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'availablekitchen']"
201,7453626902,1,1,1849.0,525,apartment,,carport,laundry in bldg,,,,,,,33.9709764,-117.3706961,"['attached', 'carport', 'remodeled', 'good', '1933']"
202,7453626969,1,1,1799.0,525,apartment,,carport,laundry in bldg,,,air conditioning,,,,33.9709764,-117.3706961,"['carport', 'good', '1873', 'concerns', 'cajon']"
203,7453660910,0,1,1250.0,-1,condo,rent period: monthly,street parking,laundry on site,cats are OK - purrr,,,,,,,,"['mins', 'uptown', 'spanish', '94', 'lines']"
204,7453735117,1,1,1800.0,64,apartment,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,,,"['intercom', 'medical', 'lobby', 'wo', 'townhouse']"
205,7453741797,3,2,3300.0,1340,,,,,,,,,,,,,"['granny', 'mo', 'owner', 'clairemont', 'email']"
206,7453752560,2,1,2995.0,-1,,,,,,,,,,,37.30921,-121.901344,"['humphreys', 'accounts', '995', 'must', '03']"
207,7453754856,2,2,2625.0,-1,,,,,,,,,,,34.3261352,-118.4444093,"['esprit', 'villas', 'lomr9v3q', 'rd4966', 'cable']"
208,7453757425,2,2,3595.0,-1,apartment,,off-street parking,w/d in unit,,,,,,,,,"['driftwood', 'crown', 'n0fuf', '060l5vequal', 'point']"
209,7453760526,1,1,2716.0,-1,,,,,,,,,,,32.76644356734135,-117.15829857207834,"['metro', 'treats', 'valley', '21k6co', 'kjsc8p40']"
210,7453763933,1,1,3000.0,-1,apartment,,detached garage,w/d in unit,,no smoking,air conditioning,wheelchair accessible,,,32.86909728180614,-117.21708608685898,"['costa', 'verde', 'loft', 'village', 'comfortably']"
211,7453767233,1,1,2961.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'hilltop', 'moroccan', 'winding']"
212,7453767404,2,2,3250.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,EV charging,,32.8705071,-117.2021481,"['bl', 'stove', 'private', 'lofty', 'roommate']"
213,7453771838,1,1,2650.0,-1,apartment,,detached garage,w/d in unit,,no smoking,air conditioning,wheelchair accessible,,,,,"['costa', 'verde', 'village', 'pinnacle', '1x1']"
214,7453772357,3,2.5,3595.0,-1,townhouse,rent period: yearly,attached garage,w/d in unit,,no smoking,air conditioning,,,,,,"['wateridge', 'courts', 'sorrento', 'valley', 'attached']"
215,7453775807,1,1,2308.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,,air conditioning,,,,46.3144754,11.0480288,"['mira', 'mesa', 'ruiz', 'casas', 'okay']"
216,7453779864,1,1,2250.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,,,32.75228772087363,-117.2336996747582,"['playground', 'loma', 'tennis', 'mariners', 'beachside']"
217,7453779958,2,2,3850.0,-1,apartment,,carport,w/d in unit,,,,,,,32.86082404115404,-117.22933712338651,"['per', 'blue', 'bathceiling', 'heatdishwasherpatio', 'eqsfmnom']"
218,7453781715,2,1.5,3430.0,950,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,,,,,32.750507,-117.225997,"['palisades', 'loma', 'adrian', 'allowedincreased', 'amount']"
219,7453782176,1,1,2395.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'e4antqa3', 'facilitieselevatorpet', 'fancarpetstainless']"
220,7453784120,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', '695', 'del', 'x89wq5', 'deals']"
221,7453784761,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', 'del', 'beachhouse', '695', 'elan']"
222,7453785496,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', 'del', 'beachhouse', '695', 'elan']"
223,7453786122,1,1,2120.0,665,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.80667453168371,-117.15458551161032,"['month', 'vista', 'remm', 'restriction', 'online']"
224,7453787253,1,1,2510.0,-1,apartment,rent period: yearly,detached garage,w/d in unit,cats are OK - purrr,,,,,,,,"['nobel', 'dr', 'take', 'right', 'g89nbnqsby']"
225,7453787401,1,1,2905.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,46.3144754,11.0480288,"['luxe', 'vive', 'lifestyle', 'destination', '00pm']"
226,7453790751,1,1,2020.0,665,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.80667453168371,-117.15458551161032,"['month', 'vista', 'remm', 'restriction', 'online']"
227,7453790978,2,2,3565.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,46.3144754,11.0480288,"['luxe', 'vive', 'lifestyle', 'destination', '00pm']"
228,7453792336,2,2,3696.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,46.3144754,11.0480288,"['luxe', 'vive', 'lifestyle', 'destination', '00pm']"
229,7453797233,1,1,2850.0,-1,apartment,,detached garage,w/d in unit,,no smoking,air conditioning,wheelchair accessible,,,,,"['costa', 'verde', 'village', 'ja', 'towards']"
230,7453800687,1,1,2739.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['controls', 'private', 'arrive', 'fhvpr7i7', 'patio']"
231,7453801804,2,2,3720.0,-1,apartment,,no parking,w/d in unit,cats are OK - purrr,,,,,,32.918793240690206,-117.22726916150764,"['00pm', '00am', '10', 'breathe', 'rrey']"
232,7453811769,5,2,5000.0,-1,house,rent period: yearly,attached garage,laundry in bldg,,,,,,,46.3144754,11.0480288,"['ucsd', 'refrigertor', 'avialbel', 'convient', 'marlbel']"
233,7453812191,1,1,2120.0,665,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.80667453168371,-117.15458551161032,"['month', 'vista', 'remm', 'restriction', 'management']"
234,7453816756,1,1,2345.0,700,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.746168,-117.252498,"['elan', 'beachwalk', 'beach', 'pier', 'avenue']"
235,7453821317,2,2,3820.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,,,,,,,,"['75or', 'regents', 'jolla', 'la', 'euro']"
236,7453825118,0,1,1745.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.738913,-117.227883,"['loma', 'highlands', 'elan', 'round', 'community']"
237,7453827710,1,1,2345.0,600,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.74455,-117.252093,"['elan', 'plaza', 'pier', 'beach', 'avenue']"
238,7453827987,1,1,2375.0,700,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.74455,-117.252093,"['plaza', 'elan', 'pier', 'beach', 'round']"
239,7453836614,2,2,3825.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'moroccan', 'hilltop']"
240,7453842181,3,2,4258.0,1355,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['apartments', 'valley', 'park', 'slarge', 'courtviews10']"
241,7453842837,2,2,3695.0,1169,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'islandpantrymedia']"
242,7453845991,3,1.5,4100.0,-1,townhouse,rent period: yearly,attached garage,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,,,"['cul', 'sac', 'de', 'hills', 'fenced']"
243,7453847783,2,2,3575.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.86909728180614,-117.21708608685898,"['costa', 'verde', 'village', '2b', 'organized']"
244,7453852203,2,2,3314.0,1045,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'backsplashclubhousecall', 'studioopen', 'shoppingbocce']"
245,7453853400,1,1,3151.0,815,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['apartments', 'valley', 'park', 'parkdishwashergroup', '4x3toxaq']"
246,7453854013,1,1,2895.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,46.3144754,11.0480288,"['strauss', 'fifth', 'youtube', '3534', 'chefs']"
247,7453855595,1,1,3005.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,,,,,,,,"['76or', '76', 'regents', 'jolla', 'la']"
248,7453856142,1,1,2714.0,620,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'technologybocce', 'wallnight', 'transportationbusiness']"
249,7453857796,0,1,2528.0,620,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'fireplacespantrybike']"
250,7453857948,3,2,4200.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,EV charging,,32.95863740703518,-117.19243461306532,"['carmel', 'avino', 'rd', 'sr', 'highlands']"
251,7453863488,2,2,3741.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,,,"['loma', 'point', 'discover', 'signature', 'dylan']"
